id;title;person;sole;legal;group_title;department;level;is_not_render;deleted;frgu_service_id;eid;lid;parent_service_eid;parent_service_lid
254044;Предоставление реабилитированным лицам меры социальной поддержки в виде предоставления один раз в год денежной компенсации стоимости проезда железнодорожным транспортом (туда и обратно в пределах Российской Федерации) либо 50 процентов стоимости проезда водным, воздушным или междугородным автомобильным транспортом (туда и обратно в пределах Российской Федерации);1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000299534;custom254044;custom254044;;
254048;Предоставление жилых помещений для социальной защиты отдельных категорий граждан специализированного жилищного фонда Иркутской области;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000299448;custom254048;custom254048;;
254054;Назначение ежемесячных компенсационных выплат нетрудоустроенным женщинам, уволенным в связи с ликвидацией организации;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000296396;custom254054;custom254054;;
262741;Повторное свидетельство о перемене имени;1;0;0;Выдача повторного свидетельства о государственной регистрации акта гражданского состояния либо иного документа, подтверждающего наличие или отсутствие факта государственной регистрации акта гражданского состояния;319067;REGIONAL;True;False;;custom262741;custom262741;;
262796;Повторное свидетельство о рождении;1;0;0;Выдача повторного свидетельства о государственной регистрации акта гражданского состояния либо иного документа, подтверждающего наличие или отсутствие факта государственной регистрации акта гражданского состояния;319067;REGIONAL;True;False;;custom262796;custom262796;;
262799;Повторное свидетельство об установлении отцовства;1;0;0;Выдача повторного свидетельства о государственной регистрации акта гражданского состояния либо иного документа, подтверждающего наличие или отсутствие факта государственной регистрации акта гражданского состояния;319067;REGIONAL;True;False;;custom262799;custom262799;;
262820;Повторное свидетельство об усыновлении;1;0;0;Выдача повторного свидетельства о государственной регистрации акта гражданского состояния либо иного документа, подтверждающего наличие или отсутствие факта государственной регистрации акта гражданского состояния;319067;REGIONAL;True;False;;custom262820;custom262820;;
262853;Повторное свидетельство о заключении/расторжении брака;1;0;0;Выдача повторного свидетельства о государственной регистрации акта гражданского состояния либо иного документа, подтверждающего наличие или отсутствие факта государственной регистрации акта гражданского состояния;319067;REGIONAL;True;False;;custom262853;custom262853;;
263287;Предоставление меры социальной поддержки по обеспечению жильем отдельных категорий граждан в Иркутской области;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000303332;custom263287;custom263287;;
263321;Предоставление мер социальной поддержки отдельным категориям работников культуры, проживающих в сельской местности, рабочих поселках (поселках городского типа) и работающих в муниципальных учреждениях культуры, муниципальных образовательных организациях, расположенных в сельской местности, рабочих поселках (поселках городского типа);1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000291762;custom263321;custom263321;;
263412;Предоставление мер социальной поддержки отдельным категориям работников культуры, проживающих в сельской местности, рабочих поселках (поселках городского типа) и работающих в муниципальных учреждениях культуры, муниципальных образовательных организациях, расположенных в сельской местности, рабочих поселках (поселках городского типа)(старая);1;0;0;Другие услуги;316164;REGIONAL;True;False;;custom263412;custom263412;;
263455;Выдача сертификата (его дубликата) на областной материнский (семейный) капитал;1;0;0;Материнский капитал;316164;REGIONAL;False;False;3800000010000296838;custom263455;custom263455;;
263759;Дача предварительного согласия на обмен жилыми помещениями, занимаемыми по договорам социального найма, в которых проживают несовершеннолетние, недееспособные или ограниченно дееспособные граждане, являющиеся членами семей нанимателей данных жилых помещений;1;0;0;Опека;316164;REGIONAL;False;False;3800000010000294955;custom263759;custom263759;;
268135;Перевод жилого/нежилого помещения в нежилое/жилое;1;1;1;Принятие документов, а также выдача решений о переводе или об отказе в переводе жилого помещения в нежилое или нежилого помещения в жилое помещение;135373;MUNICIPAL;True;False;;custom268135;custom268135;;
272895;Выдача разрешений на строительство (за исключением случаев, предусмотренных Градостроительным кодексом Российской Федерации, иными Федеральными законами);1;1;1;Выдача разрешений на строительство;135373;MUNICIPAL;True;False;;custom272895;custom272895;;
272897;Продление срока действия разрешения;1;1;1;Выдача разрешений на строительство;135373;MUNICIPAL;True;False;;custom272897;custom272897;;
272901;Перевод жилого помещения в нежилое;1;1;1;Принятие документов, а также выдача решений о переводе или об отказе в переводе жилого помещения в нежилое или нежилого помещения в жилое помещение;316151;MUNICIPAL;True;False;;custom272901;custom272901;;
279720;Вступление в правоотношения на случай временной нетрудоспособности и в связи с материнством;1;1;0;Регистрация и снятие с регистрационного учета лиц, добровольно вступивших в правоотношения по обязательному социальному страхованию на случай временной нетрудоспособности и в связи с материнством;316132;FEDERAL;True;False;10001294268;custom279720;custom279720;;
279722;Регистрация лица, в связи с изменением места жительства в случае временной нетрудоспособности и в связи с материнством;1;1;0;Регистрация и снятие с регистрационного учета лиц, добровольно вступивших в правоотношения по обязательному социальному страхованию на случай временной нетрудоспособности и в связи с материнством;316132;FEDERAL;True;False;10001294268;custom279722;custom279722;;
279724;Снятие с регистрационного учета в случае временной нетрудоспособности и в связи с материнством;1;1;0;Регистрация и снятие с регистрационного учета лиц, добровольно вступивших в правоотношения по обязательному социальному страхованию на случай временной нетрудоспособности и в связи с материнством;316132;FEDERAL;True;False;10001294268;custom279724;custom279724;;
279726;Регистрация в качестве страхователя – ФЛ, обязанных уплачивать страховые взносы в связи с заключением гражданско-правового договора;1;1;0;Регистрация и снятие с учета страхователей - физических лиц, обязанных уплачивать страховые взносы в связи с заключением гражданско-правового договора;316132;FEDERAL;True;False;10001294277;custom279726;custom279726;;
279728;Снятие с учета ФЛ, обязанных уплачивать страховые взносы в связи с заключением гражданско-правового договора;1;1;0;Регистрация и снятие с учета страхователей - физических лиц, обязанных уплачивать страховые взносы в связи с заключением гражданско-правового договора;316132;FEDERAL;True;False;10001294277;custom279728;custom279728;;
279730;Регистрация;0;0;1;Регистрация и снятие с регистрационного учета юридических лиц по месту нахождения обособленных подразделений;316132;FEDERAL;True;False;;custom279730;custom279730;;
279732;Снятие с регистрационного учета;0;0;1;Регистрация и снятие с регистрационного учета юридических лиц по месту нахождения обособленных подразделений;316132;FEDERAL;True;False;;custom279732;custom279732;;
279734;Регистрация в качестве страхователя физических лиц, заключивших трудовой договор с работником;1;1;0;Регистрация и снятие с регистрационного учета страхователей физических лиц, заключивших трудовой договор с работником;316132;FEDERAL;True;False;10001294271;custom279734;custom279734;;
279736;Регистрация/снятие с регистрационного учета в связи с изменением места жительства страхователей физических лиц, заключивших трудовой договор с работником;1;1;0;Регистрация и снятие с регистрационного учета страхователей физических лиц, заключивших трудовой договор с работником;316132;FEDERAL;True;False;10001294271;custom279736;custom279736;;
279738;Снятие с регистрационного учета страхователей физических лиц, заключивших трудовой договор с работником;1;1;0;Регистрация и снятие с регистрационного учета страхователей физических лиц, заключивших трудовой договор с работником;316132;FEDERAL;True;False;10001294271;custom279738;custom279738;;
292469;Удаленная услуга custom28403;1;1;1;;239969;MUNICIPAL;True;False;;custom28403;custom28403;;
302663;Предоставление информации по находящимся на исполнении исполнительным производствам в отношении физического и юридического лица;1;0;1;ФССП;316173;FEDERAL;False;False;10001449665;custom302663;custom302663;;
303515;Прекращение прав физических и юридических лиц в случае добровольного отказа от прав на земельные участки;1;0;1;;272900;FEDERAL;True;False;;custom303515;custom303515;;
303517;Продажа (приватизация) земельных участков, на которых расположены объекты недвижимости;1;1;1;;272900;FEDERAL;True;False;;custom303517;custom303517;;
303521;Предоставление земельных участков, на которых расположены объекты недвижимости, в аренду, безвозмездное срочное пользование или постоянное (бессрочное) пользование;1;1;1;;272900;FEDERAL;True;False;;custom303521;custom303521;;
303523;Рассмотрение обращений граждан и организаций;1;1;1;;253925;REGIONAL;True;False;;custom303523;custom303523;;
303525;Предоставление сведений из государственного водного реестра;1;1;1;Предоставление сведений из государственного водного реестра и копий документов, содержащих указанные сведения;253925;REGIONAL;True;False;;custom303525;custom303525;;
303527;Предоставление копий документов из государственного водного реестра;1;1;1;Предоставление сведений из государственного водного реестра и копий документов, содержащих указанные сведения;253925;REGIONAL;True;False;;custom303527;custom303527;;
303529;Продление срока действия разрешений на строительство;1;1;1;Выдача разрешений на строительство, продление срока действия разрешений на строительство ;316151;MUNICIPAL;True;False;;custom303529;custom303529;;
303531;Проставление апостиля на архивных справках, архивных выписках и копиях архивных документов, исполненных по документам государственных и муниципальных архивов, иных органов и организаций, расположенных на территории Иркутской области, направляемых в государства, подписавшие Гаагскую конвенцию 1961 года;1;0;1;;316152;REGIONAL;True;False;;custom303531;custom303531;;
303533;Оказание в установленном порядке пользователям архивных документов информационных услуг на основе имеющихся архивных документов и справочно-поисковых средств(старая);1;0;1;;316152;REGIONAL;True;False;;custom303533;custom303533;;
303535;Предоставление информации об объектах культурного наследия регионального и (или) местного значения, находящихся на территории Иркутской области и включенных в единый государственный реестр объектов культурного наследия народов Российской Федерации;1;1;1;;316180;REGIONAL;True;False;;custom303535;custom303535;;
303537;Выдача задания;1;1;1;Выдача задания, разрешения, а также согласование проектной документации на проведение работ по сохранению объекта культурного наследия регионального значения, выявленного объекта культурного наследия;316180;REGIONAL;True;False;;custom303537;custom303537;;
303539;Выдача разрешения;1;1;1;Выдача задания, разрешения, а также согласование проектной документации на проведение работ по сохранению объекта культурного наследия регионального значения, выявленного объекта культурного наследия;316180;REGIONAL;True;False;;custom303539;custom303539;;
303541;Согласование проектной документации;1;1;1;Выдача задания, разрешения, а также согласование проектной документации на проведение работ по сохранению объекта культурного наследия регионального значения, выявленного объекта культурного наследия;316180;REGIONAL;True;False;;custom303541;custom303541;;
329298;Предоставление сведений об административных правонарушениях в области дорожного движения;1;1;1;;49801718;FEDERAL;False;False;10000030654;custom329298;custom329298;;
331382;Направление в налоговый орган налоговых деклараций по налогу на доходы физических лиц по форме 3-НДФЛ на бумажном носителе для налогоплательщиков физических лиц;1;0;0;;316129;FEDERAL;False;False;321731197;custom331382;custom331382;;
331384;Выдача, замена паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации на территории Российской Федерации;1;0;0;;49801718;FEDERAL;False;False;10000000611;custom331384;custom331384;;
331386;_;1;0;0;;316173;REGIONAL;True;True;;custom331386;custom331386;;
331388;Назначение, перерасчет размера, индексация и выплата пенсии за выслугу лет гражданам, замещавшим должности государственной гражданской службы Иркутской области;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000296277;custom331388;custom331388;;
331390;Прием отчета (расчета), представляемого лицами, добровольно вступившими в правоотношения по обязательному социальному страхованию на случай временной нетрудоспособности в связи с материнством (форма - 4а ФСС РФ);1;1;0;;316132;FEDERAL;True;False;10001294251;custom331390;custom331390;;
331392;Прием расчета по начисленным и уплаченным страховым взносам на обязательное социальное страхование от несчастных случаев на производстве и профессиональных заболеваний, а также по расходам на выплату страхового обеспечения (форма 4-ФСС) СТАРАЯ;1;1;1;;316132;FEDERAL;True;False;10001294254;custom331392;custom331392;;
331394;Информирование налогоплательщиков о действующих налогах и сборах, законодательстве о налогах и сборах и принятых в соответствии с ним нормативных правовых актах, порядке исчисления и уплаты налогов и сборов, правах и обязанностях налогоплательщиков, плательщиков сборов и налоговых агентов, полномочиях налоговых органов и их должностных лиц, а также предоставлению форм налоговых деклараций (расчетов) и разъяснению порядка их заполнения с учетом статьи 102 Налогового кодекса Российской Федерации;1;1;1;;316129;FEDERAL;True;False;;custom331394;custom331394;;
331396;Назначение и выплата ежемесячного пособия по уходу за ребенком в случае невозможности его выплаты страхователем;1;0;0;;316132;FEDERAL;True;False;10001294286;custom331396;custom331396;;
331398;Государственная регистрация юридических лиц, физических лиц в качестве индивидуальных предпринимателей и крестьянских (фермерских) хозяйств1;1;1;1;;316129;REGIONAL;True;False;;custom331398;custom331398;;
331400;Регистрация гражданина по месту пребывания;1;0;0;;316121;REGIONAL;True;False;;custom331400;custom331400;;
331402;Прием заявлений физического лица о постановке на учет в налоговом органе и выдача соответствующих документов;1;0;0;;1147;FEDERAL;True;False;10000001368;custom331402;custom331402;;
331404;Назначение, индексация и выплата ежемесячных доплат к страховой пенсии по старости (инвалидности) лицам, замещавшим государственные должности Иркутской области;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000290189;custom331404;custom331404;;
331419;Назначение и выплата пособия по беременности и родам в случае невозможности его выплаты страхователем;1;0;0;;316132;FEDERAL;True;False;10001294283;custom331419;custom331419;;
331445;Получение паспорта нового поколения гражданином Российской Федерации, достигшим 18-летнего возраста;1;0;0;;316121;REGIONAL;True;False;;custom331445;custom331445;;
331449;Назначение и выплата пособия по временной нетрудоспособности в случае невозможности его выплаты страхователем;1;0;0;;316132;FEDERAL;True;False;10001294280;custom331449;custom331449;;
331451;Назначение обеспечения по обязательному социальному страхованию от несчастных случаев на производстве и профессиональных заболеваний в виде оплаты дополнительных расходов, связанных с медицинской, социальной и профессиональной реабилитацией застрахованного при наличии прямых последствий страхового случая;1;0;0;;316132;FEDERAL;False;False;10001294289;custom331451;custom331451;;
331453;Рассмотрение жалоб, поданных плательщиками страховых взносов в вышестоящий орган контроля за уплатой страховых взносов или вышестоящему должностному лицу;1;0;1;;316132;FEDERAL;True;False;10001294262;custom331453;custom331453;;
331455;Бесплатное информирование плательщиков страховых взносов о законодательстве Российской Федерации о страховых взносах и принятых в соответствии с ним нормативных правовых актах, порядке исчисления и уплаты страховых взносов, правах и обязанностях плательщиков страховых взносов, полномочиях Фонда социального страхования Российской Федерации, территориальных органов Фонда социального страхования Российской Федерации и их должностных лиц, а также предоставлению форм расчётов по начисленным и уплаченным страховым взносам и разъяснению порядка их заполнения;1;1;1;;316132;FEDERAL;True;False;;custom331455;custom331455;;
331457;Прием документов, служащих основаниями для исчисления и уплаты (перечисления) страховых взносов, а также документов, подтверждающих правильность исчисления и своевременность уплаты (перечисления) страховых взносов;1;1;1;;316132;FEDERAL;False;False;10001294259;custom331457;custom331457;;
331459;Назначение обеспечения по обязательному социальному страхованию от несчастных случаев на производстве и профессиональных заболеваний в виде единовременной и (или) ежемесячной страховых выплат застрахованному либо лицам, имеющим право на получение страховых выплат в случае его смерти;1;0;0;;316132;FEDERAL;False;False;10001294292;custom331459;custom331459;;
331573;Получение паспорта нового поколения несовершеннолетним гражданином Российской Федерации в возрасте до 18 лет;1;0;0;;316121;REGIONAL;True;False;;custom331573;custom331573;;
333197;Выдача разрешений на строительство;1;0;1;Выдача разрешений на строительство, продление срока действия разрешений на строительство ;316151;MUNICIPAL;True;False;;custom333197;custom333197;;
337118;Информирование и консультирование работодателей и работников по вопросам соблюдения трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права;1;1;1;;26560128;FEDERAL;False;False;10001242858;custom337118;custom337118;;
337189;Выдача на основании результатов санитарно эпидемиологических экспертиз, расследований, обследований, исследований, испытаний и иных видов оценок, оформленных в установленном порядке, санитарно-эпидемиологических заключений (о переоформлении санитарно-эпидемиологического заключения соответствии/несоответствии санитарным правилам факторов среды обитания, условий деятельности юридических лиц, индивидуальных предпринимателей, а также используемых ими территорий, зданий, строений, сооружений, помещений, оборудования, транспортных средств, проектной документации),;0;1;1;;1147;REGIONAL;True;False;;custom337189;custom337189;;
338204;Выбор земельного участка;1;1;1;Предоставление земельных участков, находящихся на территории муниципального образования город Иркутск, государственная собственность на которые не разграничена, для строительства;316156;REGIONAL;True;False;;custom338204;custom338204;;
338212;Предоставление земельного участка;1;1;1;Предоставление земельных участков, находящихся на территории муниципального образования город Иркутск, государственная собственность на которые не разграничена, для строительства;316156;REGIONAL;True;False;;custom338212;custom338212;;
340265;Назначение и выплата пособия на ребенка в Иркутской области;1;0;0;;316164;REGIONAL;False;False;3800000010000291391;custom340265;custom340265;;
341006;Универсальная услуга для СИР;1;1;1;;1147;REGIONAL;True;False;;custom341006;custom341006;;
406324;Предоставление сведений из реестра муниципального имущества;1;0;1;;343587;MUNICIPAL;False;False;;custom406324;custom406324;;
406340;Подготовка и выдача градостроительного плана для ФЛ;1;1;1;Подготовка, утверждение, и выдача градостроительных планов земельных участков, расположенных на территории городского поселения;343587;MUNICIPAL;True;False;;custom406340;custom406340;;
406347;Подготовка и выдача градостроительного плана для ИП;1;1;1;Подготовка, утверждение, и выдача градостроительных планов земельных участков, расположенных на территории городского поселения;343587;MUNICIPAL;True;False;;custom406347;custom406347;;
406377;Подготовка, утверждение, и выдача градостроительных планов земельных участков, расположенных на территории городского поселения;1;1;1;Подготовка, утверждение, и выдача градостроительных планов земельных участков, расположенных на территории городского поселения;343587;MUNICIPAL;False;False;3800000010000168900;custom406377;custom406377;;
406399;Выдача актов присвоения почтового адреса объектам недвижимости и земельным участкам;1;1;1;;343587;MUNICIPAL;False;False;3800000010000171728;custom406399;custom406399;;
406419;Передача в собственность граждан жилых помещений в порядке приватизации;1;0;0;;343587;MUNICIPAL;False;False;;custom406419;custom406419;;
406655;Прием заявлений и выдача документов о согласовании переустройства и (или) перепланировки жилого помещения;1;0;1;;343587;MUNICIPAL;False;False;3800000010000164322;custom406655;custom406655;;
406700;Принятие документов, а также выдача решений о переводе или об отказе в переводе жилого помещения в нежилое или нежилого помещения в жилое помещение;1;0;1;;343587;MUNICIPAL;False;False;3800000010000165541;custom406700;custom406700;;
406913;Удалена(Прием заявлений, документов, а также постановка граждан на учет в качестве нуждающихся в жилых помещениях);1;0;0;;343587;MUNICIPAL;True;False;;custom406913;custom406913;;
424552;Выдача разрешений на строительство (за исключением случаев, предусмотренным градостроительным кодексом российской федерации, иными федеральными законами)2;1;1;1;Подготовка и выдача разрешений на строительство, реконструкцию объектов капитального строительства;343587;MUNICIPAL;True;False;;custom424552;custom424552;;
424647;Подготовка и выдача разрешений на строительство, реконструкцию объектов капитального строительства;1;1;1;Подготовка и выдача разрешений на строительство, реконструкцию объектов капитального строительства;343587;MUNICIPAL;False;False;3800000010000170765;custom424647;custom424647;;
424700;Подготовка и выдача разрешения на ввод в эксплуатацию объектов капитального строительства;1;0;1;Выдача разрешений на ввод объекта в эксплуатацию при осуществлении строительства, реконструкции объектов капитального строительства, расположенного на территории Байкальского муниципального образования;343587;MUNICIPAL;False;False;3800000010000170566;custom424700;custom424700;;
424831;Прием от граждан анкет в целях регистрации в системе обязательного пенсионного страхования, в том числе прием от застрахованных лиц заявлений об обмене или о выдаче дубликата страхового свидетельства (старая);1;0;0;;12870937;FEDERAL;True;False;321152319;custom424831;custom424831;;
424953;Прием, рассмотрение заявлений (уведомления) застрахованных лиц в целях реализации ими прав при формировании и инвестировании средств пенсионных накоплений и принятие решений по ним;1;0;0;;12870937;FEDERAL;False;False;321441130;custom424953;custom424953;;
425026;Предоставление информации застрахованным лицам о состоянии их индивидуальных лицевых счетов в системе обязательного пенсионного страхования согласно федеральным законам «Об индивидуальном (персонифицированном) учете в системе обязательного пенсионного страхования» и «Об инвестировании средств для финансирования накопительной части трудовой пенсии в Российской Федерации»;1;0;0;;12870937;FEDERAL;True;False;10000002758;custom425026;custom425026;;
425071;Удалена(Прием от плательщиков страховых взносов (лицами, производящими выплаты и иные вознаграждения физическим лицам) расчетов по начисленным и уплаченным страховым взносам на обязательное пенсионноестрахование и обязательное медицинское страхование, в случае если в отчетном периоде, за который предоставляется расчет, ими не производились выплаты и иные вознаграждения физическим лицам и, соответственно, не начислялись и не уплачивались страховые взносы на обязательное пенсионное страхование в Пенсионный фонд Российской Федерации и на обязательное медицинское страхование в Федеральный фонд обязательного медицинского страхования);1;1;1;;316130;REGIONAL;True;False;;custom425071;custom425071;;
459072;Предоставление в Иркутской области отдельных мер социальной поддержки семьям, имеющим детей;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000298333;custom459072;custom459072;;
483654;Выдача разрешения на переустройство и (или) перепланировку;1;1;1;Прием заявлений и выдача документов о согласовании переустройства и (или) перепланировки жилого помещения;135373;MUNICIPAL;True;False;;custom483654;custom483654;;
483719;Выдача акта приемки завершения переустройства и (или) перепланировки;1;1;1;Прием заявлений и выдача документов о согласовании переустройства и (или) перепланировки жилого помещения;135373;MUNICIPAL;True;False;;custom483719;custom483719;;
484387;Получение образования ребенком;1;0;0;Направление средств (части средств) областного материнского (семейного) капитала на улучшение жилищных условий или на получение образования ребенком (детьми);316164;REGIONAL;True;False;;custom484387;custom484387;;
485157;Ежемесячное пособие на ребенка военнослужащего;1;0;0;Назначение и выплата единовременного пособия беременной жене военнослужащего, проходящего военную службу по призыву, ежемесячного пособия на ребенка военнослужащего, проходящего военную службу по призыву;316164;REGIONAL;True;False;;custom485157;custom485157;;
485193;Единовременное пособие беременной жене военнослужащего;1;0;0;Назначение и выплата единовременного пособия беременной жене военнослужащего, проходящего военную службу по призыву, ежемесячного пособия на ребенка военнослужащего, проходящего военную службу по призыву;316164;REGIONAL;True;False;;custom485193;custom485193;;
565027;Временное назначение опекуна или попечителя (установление предварительных опеки или попечительства) на основании заявления гражданина;1;0;0;Опека;316164;REGIONAL;False;False;3800000010000299473;custom565027;custom565027;;
565060;Предоставление единовременной выплаты при усыновлении;1;0;0;Опека;316164;REGIONAL;False;False;3800000010000297408;custom565060;custom565060;;
578356;Выдача разрешения на строительство объектов индивидуального жилищного строительства;1;1;1;Выдача разрешения на строительство, реконструкцию, капитального ремонта объекта капитального строительства;578291;MUNICIPAL;True;False;;custom578356;custom578356;;
578465;Подготовка и выдача разрешений на строительство, реконструкцию, объектов капитального строительства;1;1;1;Подготовка и выдача разрешений на строительство, реконструкцию, объектов капитального строительства;578270;REGIONAL;True;False;;custom578465;custom578465;;
578647;Выдача разрешений на ввод в эксплуатацию при осуществлении строительства, реконструкции, объектов капитального строительства, расположенных на территории муниципального образования;1;0;1;;578270;REGIONAL;True;False;;custom578647;custom578647;;
578697;Выдача градостроительных планов земельных участков для ФЛ;1;1;1;Выдача градостроительных планов земельных участков;578270;REGIONAL;True;False;;custom578697;custom578697;;
578793;Присвоение адреса объектам недвижимости и земельным участкам;1;0;1;;578270;REGIONAL;True;False;;custom578793;custom578793;;
578865;Выдача разрешения на переустройство и (или) перепланировку;1;0;1;Прием заявлений и выдача документов о согласовании переустройства и (или) перепланировки жилого помещения;578270;REGIONAL;True;False;;custom578865;custom578865;;
578888;Принятие документов, а также выдача решений о переводе или об отказе в переводе жилого помещения в нежилое помещение и нежилого помещения в жилое помещение;1;1;1;Принятие документов, а также выдача решений о переводе или об отказе в переводе жилого помещения в нежилое помещение и нежилого помещения в жилое помещение;578270;REGIONAL;True;False;;custom578888;custom578888;;
